serial_number,failure
Z30417KE,1
D5G288RL,0
ZHZ5893E,0
ZTN0A6AN,0
ZA189KJG,0
ZA21AW3A,1
ZHZ3RBEY,0
11J0A06VF97G,0
ZCH054J0,0
40X0A0VZF97G,0
ZJV00NB2,0
2BJ2R0TN,0
ZLW15TN6,0
ZCH07924,0
5PHLA0VD,0
2CKZSL4N,0
PL1331LAH3DLZH,0
ZA180YHA,0
2AGHMW8Y,0
ZL2CZN6X,0
ZCH08P6V,0
Z303QN0R,0
5080A0CEF97G,0
ZL22YRW3,0
6240A34UFVKG,0
2CHX7XYJ,0
ZLW18F0X,0
ZL22Z9B2,0
ZLW0G6HX,0
2BJ3E2EN,0
X880A0GMF97G,1
ZHZ4VH8S,0
ZA12KYZ7,0
ZCH0B4VX,0
5120A0SMF97G,0
20H0A0VRF97G,1
2BJ23MMN,0
40X0A0JRF97G,0
5090A0N5F97G,0
6120A00FF97G,0
5PHRNP2D,0
ZA180YE9,1
ZHZ62XAC,0
ZCH05317,1
ZL282XEB,0
5120A0T8F97G,0
AAG63P4H,0
AAG2XVEH,1
ZHZ44H14,0
Y5HYM9ZC,0
VKGJ9VGX,0
S2ZYJ9DG701099,1
ZA11X9TM,0
ZHZ65PD6,0
ZA1885XG,0
61A0A0SAF97G,0
ZLW0GQG1,0
ZJV2ES43,0
20J0A04PF97G,0
ZLW0GPPD,0
ZA181559,1
X0GG1JNC,0
ZHZ39NMA,0
ZJV0TC86,0
8DHEWXKH,0
ZL2LN00D,0
ZLW0GQRY,0
ZLW0GH3Y,0
ZL23MW7R,0
Z304K00W,0
2CH7LVMP,0
Y0D0A02GF97G,0
5PHRE8WD,0
ZL2LTTAG,0
ZCH07RYZ,1
ZCH06HMW,0
ZA14WY0M,0
Y5HXHNEC,0
ZLW17SKB,0
Z304HKEH,1
ZLW15TJA,1
2140E5D8E1FD,0
PL1331LAGAAVNH,0
10B0A0K5F97G,0
2BJ216WN,0
ZJV5HFAR,0
ZLW17SFS,0
ZJV0WBP1,0
ZLW0G7W8,0
PL2331LAHDRJBJ,0
S300Z6HC,0
S300Z7P1,1
ZA17ZNLT,0
5PHKUDTD,0
ZJV2DZBD,0
1180A00SF97G,0
ZCH07THS,0
71T0A0QCFV8G,0
ZA189W8M,0
61A0A003F97G,0
ZL2DAQX0,0
PL2331LAHD808J,0
ZHZ3R72Z,0
8CGK1TKH,0
ZJV2FQ8D,0
8DHEL79H,0
X880A0ERF97G,0
ZCH07X1T,1
ZCH06DB6,0
ZCH06FVM,0
ZJV00HKN,0
10B0A0QHF97G,0
69L0A02PF97G,0
81X0A008FV8G,0
ZL27552R,0
S2ZYJ9FG404765,1
ZL23X4CB,0
2AGPUUGY,0
5120A0E3F97G,0
ZJV01Y5R,0
S3011H90,0
ZCH06EDH,0
Z3041MNM,1
8DHA59BH,0
ZL2LTTFQ,0
ZJV0TC2J,0
40X0A0DVF97G,0
3GJDEMWK,0
PL2331LAHD9PNJ,0
51U0A0DDFVGG,0
PL1331LAHD2MZH,1
PL1331LAHDY9SH,0
ZHZ3X2AN,0
2CKJ6ZAN,0
8DGMHWNH,1
Z302F00N,0
ZHZ3C57H,0
ZA189VTF,0
S300Y7W8,0
5120A0EBF97G,0
ZCH071YD,0
ZL22YSAD,0
ZJV0NPCQ,0
8HJ81GSH,0
ZHZ2CWHW,0
ZL22ZRYE,0
3070A0Z5F97G,0
PL1331LAHD5XSH,0
40M0A046F97G,0
2AGMPP3Y,0
ZHZ3VV9D,1
20H0A0FUF97G,0
ZA11ZLR3,0
ZL2LTR1R,0
ZHZ5Z50L,0
PL1331LAHBX6TH,0
ZL2MLRYH,0
98X0B00FV97G,1
ZA189K4C,0
40S0A00RF97G,0
Z30566RQ,0
ZJV2ESN6,0
ZA13YPA1,0
ZLW18RXL,0
2BJJM9BD,0
12E0A00HF97G,0
70E0A0AYF97G,0
ZL2L7YEJ,0
S2ZYJ9DG700992,1
9LG63DDA,0
70K0A0F5F97G,1
ZLW0GPW4,0
Z305AA45,0
ZLW0HBS4,0
ZA13EX3K,0
ZLW0GJ7W,0
5090A0S5F97G,0
10K0A089F97G,0
PL1331LAHD3SBH,0
ZTM08M2W,0
ZA16DRCR,0
ZHZ6BGPQ,0
ZLW0HCED,0
ZHZ4WT88,0
S301P07N,0
ZHZ66214,0
S2ZYJ9DFA03913,0
Z304L8HW,0
ZJV2EG81,0
ZA13ZL7M,0
ZA135ZK3,0
2CK2K9VN,0
ZJV3D9M6,0
Z040A01QF97G,0
11J0A0JYF97G,0
7040A0DEF97G,0
ZA180S07,0
8HK3BWNH,1
ZHZ4YA14,0
ZL2MEL0J,0
ZJV2EGNF,0
ZJV121QF,0
ZHZ62G4C,1
ZA11ASL7,1
ZA212CQS,0
ZL005DKV,0
PL1331LAHEJHAH,0
ZA16DQCB,0
20W0A0LHF97G,0
5PHRL0VD,0
12E0A077F97G,0
ZJV00A4V,0
ZJV0WG60,1
Z305K1W0,0
Z305JMNS,0
Z302T6CZ,1
ZA10JWJH,1
70E0A0R0F97G,0
X880A02LF97G,0
D5G19XNL,0
8CGKBLBG,0
ZHZ3VVN5,0
5120A0BXF97G,0
Z305DVK2,1
VKH74EGX,0
ZCH09CTP,0
ZLW15T38,0
88R0A064F97G,0
ZA180QD4,1
8190A148FVKG,0
ZL23XS9C,1
8190A0CPFVKG,0
Z305GVT3,1
5PHGSUPF,0
ZJV3BW00,1
ZL2GCWYS,0
2BJ1Z30N,0
ZL23XPK6,0
ZLW0XD82,0
ZL2MD6Z4,0
ZLW0G7LS,0
X8Q0A008F97G,0
214002A00A0D,1
ZJV03WEA,1
ZL22ZHV3,0
ZHZ6D3PC,0
ZCH06E1B,0
7020A048F97G,0
7020A0A3F97G,0
10B0A0J0F97G,0
AAGA2S3H,0
ZLW1C06D,0
ZHZ14HPJ,1
PL1331LAGRA21H,0
AAG741KH,0
40X0A0G8F97G,0
40X0A01LF97G,0
ZHZ3281N,0
ZA13G9N4,1
71A0A0JZFVGG,0
ZL22ZXA2,1
PL1331LAGSHXGH,0
9LG5XL7A,0
2920A001F97G,0
61A0A05WF97G,0
3060A073F97G,0
ZL230MKC,0
ZL2FBKYF,0
20H0A0FLF97G,0
8CGKBNKG,0
70E0A0U5F97G,0
S301178Z,0
Z304JGMX,1
ZL2MLT2J,0
AAHDUTVH,0
ZCH0CZ7Z,0
ZCH0BLW0,0
ZA18BTNW,0
Z305REW9,1
Z302SV9M,0
ZHZ2Y89A,1
ZCH0CE2V,0
5PHPZA8C,0
ZJV0WBND,0
2BJALVZD,0
ZCH06RWZ,1
8HK6XMMH,0
Z304K3ZZ,0
88Q0A05QF97G,1
X880A0FEF97G,0
ZLW18XJM,0
78C0A049F97G,0
71A0A1EPFVGG,0
Z304KC5N,0
ZCH0CJP6,0
ZL22HS2B,0
ZHZ50LXL,1
ZLW0HBR7,0
7030A0ARF97G,0
7050A0BFFV8G,0
ZL2LNAKS,0
ZA10W8LC,0
ZL2L8VYA,0
ZCH06VPA,0
8HKU0DXH,0
ZCH08A2N,1
ZHZ62GJ6,0
20H0A0EBF97G,0
ZHZ52RYG,0
W62JQYHW,0
ZCH0813J,0
ZL005K4F,0
ZJV008T0,1
4140A0S0FV8G,0
ZA16Z5QZ,0
ZJV1221Q,0
ZHZ661VR,0
61A0A01KF97G,0
7LZ036LG,0
5120A0CDF97G,0
PL1331LAHDY84H,0
ZLW0GFBM,0
Z304HKHR,1
11J0A0HKF97G,0
ZHZ661DJ,0
8HH901KH,0
ZCH01V2H,0
ZCH0C64K,0
ZCH072Q2,0
41D0A075FV8G,0
8CKRZNYL,0
PL2331LAHDER1J,0
ZHZ5BTTG,0
ZA153SX0,0
ZL23XRYV,1
AAG3Z2WH,0
Z304JPAF,0
ZLW18T1C,1
7040A01GF97G,0
ZA213ET6,0
ZJV0WES3,0
ZL00565T,0
5PJAPJ0C,0
S301L9WM,0
ZJV0TEH0,0
ZA180ZD7,1
ZJV2FPKJ,0
Z305GXVH,0
ZA154ZA3,0
ZCH0CKLY,0
PL1331LAHD15ZH,0
61A0A0T7F97G,0
7080A0BZF97G,0
S300XKLK,0
40X0A1ASF97G,0
ZJV2FR9Q,0
QGK6K1BT,0
Z302SS3W,0
ZA12RAQY,0
ZCH0CHWX,0
ZCH0DFNT,1
2AGMHSPY,0
AAG6DX2H,1
8HK2BNUH,0
Z302T732,0
7010A01GF97G,0
2CHXB2JJ,0
ZLW0GPTP,0
ZL005DFB,0
5PH90D5F,0
X8H0A01HF97G,0
PL1331LAHD2YWH,0
ZA17497R,0
ZJV5LDQH,0
Z304GR5B,1
5070A017F97G,0
ZJV2EAY1,0
ZA152D1Z,0
ZJV0SSQG,0
AAHKU1SH,0
ZA180QLM,0
ZJV1K5HB,1
ZJV4CSBH,0
ZA13ZVEY,0
ZHZ660F1,0
ZL2BMM3C,0
ZA1711NE,0
8CH0VXPE,0
5120A0BNF97G,0
ZA12FH8Y,0
ZHZ4NC5H,0
ZJV00B2C,0
5080A109F97G,0
ZHZ50M77,0
Z304JZH6,1
7060A10XFV8G,0
9LG61W5A,0
3WGE01XN,0
Z305FGD1,1
Z304JJT8,0
5PHKY5AF,0
ZHZ3C5QG,1
PL2331LAHDR9DJ,0
8CGJUJ7G,0
ZHZ6ACTK,0
70E0A05TF97G,0
ZJV0TQTN,0
ZLW18E9J,0
ZL2L8B06,0
Z304K62B,1
ZL2N3CH8,0
5080A0LVF97G,0
40P0A0ARF97G,0
Z302DLXJ,0
ZHZ50LS4,0
5PHL9UBD,0
5PHKSTJD,0
ZJV2ETAR,0
QBGA12XT,0
D5G1VRWL,0
ZCH0699M,0
Y5HX8H4C,0
ZCH03BMN,1
20H0A16LF97G,0
5PJAU8HF,0
ZCH0AKX2,0
ZCH0AEEX,0
40X0A05LF97G,0
ZL23XF51,0
7818d2d7bc260010,0
ZLW0GJ9H,0
8HK6178H,0
PL1331LAGREVYH,0
ZHZ3NBJG,0
ZA189XM1,0
ZA174KVB,0
ZLW18TJF,0
ZJV1CSPM,0
10C0A058F97G,0
X8G0A04DF97G,0
ZL2CZMPS,0
S301179Z,0
ZLW18SX4,1
S300Z3Z2,0
81F0A00JF97G,0
70N0A02SF97G,0
2AGM8MLY,0
Z302SND3,1
ZA13G9WL,0
5PHKNZED,0
ZL2CMRMD,0
S300WD0C,1
ZA171LLK,0
20H0A0KSF97G,0
ZA11KY5E,0
8HJZ2BGH,0
ZL2MMF85,0
3060A05BF97G,0
70E0A0H1F97G,0
ZA15T5WN,0
ZCH01VVW,1
ZHZ4G04L,0
70E0A0E2F97G,0
ZA1810AT,0
ZS8028MB,0
ZA10NDK2,0
ZL2HW3BW,0
ZA14F1TG,0
ZL2L8CV7,0
Z305GXE5,0
10A0A06PF97G,0
ZHZ2NM5B,0
8HKB33EH,0
ZL0055S1,0
ZLW0HCNR,0
ZTM085KJ,0
ZL2MKQXZ,0
10F0A066F97G,0
S2ZYJ9GGB01741,1
ZL005C1D,0
ZLW17SJF,1
ZHZ42XDY,0
ZCH0D1E5,0
X0GEB57C,0
ZA10BXG0,0
PL2331LAHB90JJ,0
ZL005C62,0
ZJV17XNF,0
ZA13YX97,1
ZLW0HCQQ,0
5090A0H4F97G,0
ZA16DJKB,0
ZLW0G8XT,0
8HG2U0EH,0
70J0A06MF97G,0
ZA181LGQ,0
ZHZ4VV9G,0
40N0A0N1F97G,0
ZA18109M,0
ZTN0ALHN,0
2BJ3B0HN,0
ZCH0A3VJ,0
ZCH0733Y,0
ZJV00C5E,0
ZL23WSX3,0
20W0A0GLF97G,0
ZCH07FAY,0
5120A08WF97G,0
ZL22YS2G,0
ZL2MMEYQ,0
ZCH09J4Q,0
AAG2SEPH,1
70K0A07EF97G,0
S301GLWT,1
PL2331LAHB121J,0
ZL2MMF3R,0
PL1331LAHD5SMH,0
ZL2CZ0QW,0
ZHZ5SALX,0
ZHZ635V3,0
8180A08BFVKG,0
5PHL7G7F,0
PL2331LAHDB1VJ,0
ZR558175,0
ZHZ43L8Z,0
2CGLS6HN,0
AAHKS4PH,0
PL1331LAHBN7BH,0
ZJV0D8LY,1
ZCH0BR4E,0
51R0A36YFVGG,0
8CH5HRYE,0
ZA153SDV,0
ZLW15TC6,0
11F0A002F97G,0
Z305K25L,1
3080A05EF97G,0
ZJV3D8ZC,1
ZL000GH3,0
ZTN0A0P1,0
70J0A05BF97G,0
Z304JGL2,1
ZHZ3CTZQ,0
7190A3YJFVGG,0
PL1331LAHBSPRH,0
S301183W,0
Z305G3G3,0
ZA13QBSV,0
5PHH787D,1
ZJV0T56E,0
ZL23XBJC,0
ZA14WSKJ,1
ZL2MD6YN,0
PL1331LAHGY95H,1
ZJV03DF9,1
ZJV0GR71,0
X0GDZHLC,0
PL2331LAHBUR0J,0
ZCH06MR7,0
20H0A10CF97G,0
8CH5E8EE,1
2AGMJPKY,0
5PH9651D,1
ZHZ3AAX4,0
2003261EDB61,0
20W0A0E5F97G,0
QBG9P91T,0
ZL0051J1,0
Z302F20F,0
ZJV020WV,0
10N0A04AF97G,0
AAG6PYLH,0
Z810A00LF97G,0
7190A436FVGG,0
51S0A3GWFVGG,0
PL2331LAHDEVRJ,0
ZL23XP39,0
51R0A3GTFVGG,0
Z305G0XQ,0
20W0A15WF97G,0
ZL0052AE,0
ZA11NGNQ,1
ZLW17SER,0
ZA10NDME,0
ZCH0716X,0
ZHZ63EFZ,0
71A0A1EBFVGG,0
ZA1552EN,0
2BJ32ESN,0
ZCH0746P,0
ZL23Y3E5,0
ZJV0EC6Y,0
ZLW1JTTZ,0
ZL005DEJ,0
PL1331LAHD137H,0
ZJV5HD8K,0
17OYTGLLT,1
S300Z5HB,0
ZCH089Q0,0
10N0A00PF97G,1
ZA1HXN49,0
8HKUB4DH,1
ZA180SL3,0
1070A08FF97G,0
88Q0A07GF97G,0
ZHZ3R856,0
2AGMNDPY,1
8CGL1N8G,0
ZJV2FQEA,0
ZTN0AG8P,0
ZA12KZ53,0
Z304HSJ8,0
ZL004QVB,0
ZLW0T6WA,0
ZA1816WR,0
71A0A11VFVGG,0
ZHZ5VHWN,0
ZL221BPS,0
71A0A325FVGG,0
ZHZ6528P,1
ZCH0A3N6,0
ZL2L8H1S,0
ZJV2E5HZ,0
ZL00567C,1
70K0A06SF97G,0
ZCH05028,0
PL1331LAHD8LEH,0
PL2331LAHDX82J,0
8CGL2PHG,0
41D0A038FV8G,0
ZHZ3E27S,0
ZJV0MXLE,0
Z304KCKM,0
ZJV2FRVW,0
ZCH06MQH,1
ZA11RBHW,0
S300YCWB,0
7190A46EFVGG,0
10M0A02CF97G,0
ZTN0A0LM,0
ZHZ39NPB,1
ZCH0838E,1
ZA136CJ9,0
ZLW18SXH,1
ZHZ1HEFR,0
8HH4WKUH,0
7QT01BYZ,0
ZJV1F8XP,0
2AGMLTPY,0
X8G0A0B6F97G,0
ZCH078XN,0
40P0A0R9F97G,0
Z305AQHL,0
AAH910UH,0
20H0A108F97G,0
5040A003F97G,0
ZA10C1Z9,0
Z304JG9V,0
AAG67V3H,0
51S0A22JFVGG,0
ZA180QQ0,1
ZA10NEF0,0
ZLW17SG4,0
88R0A06QF97G,1
ZA18BLWZ,0
Z302ALDH,0
71A0A3A2FVGG,0
ZL2MLTX2,0
20W0A06KF97G,0
ZHZ4WJVH,0
ZDEC0ZEX,0
ZR605XEM,0
AAG9VK6H,0
W62J3F4W,0
PL2331LAHB98VJ,0
ZCH0CE3R,0
ZCH0D1NX,0
51T0A48QFVGG,0
40X0A0HQF97G,0
2CKPG28J,0
8DKE8UHH,0
ZLW0GQ3Y,0
ZHZ5ZBSZ,1
Z9Q0A005F97G,0
8CGS1R4E,0
70E0A170F97G,0
X0GE4ZMC,0
ZLW0GQSV,0
ZJV2E5CW,0
ZHZ4TH6R,0
ZHZ2SJDZ,0
PL2331LAHDWJDJ,0
Z305GXL0,0
20H0A1QJF97G,0
ZLW2MLCK,0
ZL22ZX2T,0
X8V0A010F97G,0
Z302SQ30,0
20H0A06BF97G,0
40P0A077F97G,1
8160A1PNFVKG,0
Z302DKHJ,0
70N0A01FF97G,0
ZA181AAT,1
PL2331LAHDAELJ,0
ZJV2E6WD,0
ZCH0979P,0
Z304KC6B,1
PL1331LAHD00AH,0
ZJV3CEW9,1
PL1331LAGAATMH,0
Z305D5CE,0
ZJV1CG7X,0
X1G8V8HL,0
2CGER1GJ,0
20W0A0UWF97G,0
Z302SY4B,1
ZCH0AXW7,0
ZCH099N3,1
ZHZ3R022,1
ZL00552S,0
ZL2LGH4S,1
2BHUPAUN,0
ZA174D4N,1
ZL2LTQXS,0
ZJV2E8P6,0
ZL2MAMVZ,0
ZL22ZZTV,0
S300Z4V9,0
ZL2L98JQ,0
ZA13ZLG4,0
ZCH0D3X4,0
ZL2MD6KW,0
PL2331LAHDV2KJ,0
87DFWOG2T,1
ZA16DS1H,0
51U0A0FXFVGG,0
AAG6EW5H,0
2BJ37W0N,0
ZLW2K01Y,0
PL2331LAHDAG8J,0
ZJV0WD29,0
ZHZ2Y8DJ,0
ZJV0TQWM,0
5PHN7SBD,0
ZA13EX3Z,0
5QGXJ11F,0
ZLW0G89D,0
AAG6LG5H,0
PL2331LAGA9B0J,0
2AGME47Y,0
ZA18BTND,0
ZJV2EGNG,0
Y5HXGVVC,0
ZCH065PG,1
20H0A0H7F97G,0
ZA13EWQ8,0
ZCH0AJQJ,1
ZA17ZNWG,1
ZA18BTVW,1
69K0A04VF97G,1
Y0D0A091F97G,0
Z304KC5G,1
ZL2C5STK,0
ZCH0CZ29,1
AAG7BSKH,1
ZL23XG2L,0
ZJV2DZNH,0
ZHZ0V9LG,0
8CGKJ78G,0
PL1331LAHD18DH,0
87DFWOGCT,1
AAGA2S4H,1
ZL230LVJ,0
PL2331LAHABD4J,0
ZHZ4SN84,1
ZA16DS38,0
Z304KC4K,0
ZCH03YY3,0
5PHRKM2D,0
40M0A0LUF97G,0
ZA140NM5,1
S300XBAN,0
ZA13F1HC,0
ZL2MJBTE,0
ZL2MEHRW,0
ZJV0WGPG,0
7080A0J1F97G,0
40X0A165F97G,0
ZCH09MVP,1
ZL22YR9L,0
9LG5T3GA,0
ZL005CRJ,0
X0GEBGJC,0
8160A2G4FVKG,0
X1G91HML,0
X0GEE9GC,0
PL1331LAHD0D5H,0
X0GDY89C,0
2CKE90EN,0
Z305D6K5,0
61A0A0ZBF97G,0
ZL2M44VP,0
ZJV023VY,0
70W0A00WF97G,0
61A0A1J0F97G,0
ZA21ADWY,1
ZHZ3XK2R,1
ZJV2ESYD,0
ZHZ25E9Q,0
5QGY3WKF,0
PL2331LAHDL5KJ,0
71C0A055FVGG,0
ZHZ3T7XN,0
68R0A07KF97G,0
ZL22YS2R,0
ZL004QPN,0
ZA10JL8Z,0
ZHZ46H9R,0
5PHKGHXD,0
8CGDKT7H,0
ZL2L17A2,0
ZL2L99M7,0
5PHNHGAD,0
ZCH0B7A1,0
PL2331LAHDB66J,0
70E0A0SJF97G,0
PL1331LAGRDRHH,0
ZLW0GJMS,1
61B0A00SF97G,0
5070A01ZF97G,0
ZL2D82KZ,0
ZA11SRKM,0
ZLW0G6YN,0
70E0A0NXF97G,0
ZA18148A,1
2AGPT36Y,0
ZCH0CJXP,0
VKGAMZ8X,0
ZCH08BDB,0
3080A03WF97G,0
S300Z4R4,0
ZLW0GQVL,0
Z304HKKE,0
ZA12JTJ8,1
ZJV2E1QW,1
ZJV46Y0C,1
ZA141Z28,1
Z304JHH7,1
X0GENR3C,0
ZA181A09,1
ZLW0GPBD,0
Y0D0A07PF97G,0
ZA1818EM,0
ZJV2ET83,0
ZL2N0WHB,0
ZLW15T43,1
ZL2NG0MT,0
Z305KP7B,0
3060A03SF97G,0
Z305KZH5,0
ZCH0B3M5,1
2CKH6B0J,0
ZL22YRHV,0
ZHZ65PCK,0
ZHZ4YFRA,1
S300Z93R,0
ZLW17SDD,0
PL1331LAHBST6H,0
X1G9MNDL,0
ZHZ3SQ8C,0
7QT023TV,0
ZL2LTQQJ,0
8CH08W9E,0
AAG7R4JH,0
AAHDYS0H,0
ZL20K50X,0
S2ZYJ9GGB01717,0
ZL2MEHTX,0
X0GDZJ9C,0
8160A06TFV8G,0
Z302SEKK,1
ZL2HA3SE,0
ZJV2ETDD,0
ZCH096HX,0
ZL2NG086,0
ZL2L7Q9S,0
ZCH059KN,1
Z304HKBR,0
ZJV009DT,0
ZCH07816,1
ZLW0HCLR,1
8160A0D7FV8G,0
5080A0NTF97G,1
2AGPKUMY,0
ZJV0438C,0
ZL2CMLDL,0
ZL2MLTSE,0
ZA1815CT,1
Z305DV09,0
PL2331LAHDA4LJ,0
ZJV03DGT,1
Y5HYE03C,0
ZHZ4WTAB,1
ZLW0TJVY,0
ZDEAYSWR,0
ZCH0CKGF,0
2CKJBGMJ,0
51R0A1GFFVGG,0
ZL00519Y,1
2BJB6VZN,0
ZJV1C4CN,1
ZL0055G2,0
ZHZ4NSW8,0
2BJARLAD,0
PL2331LAHB8TVJ,0
ZL2D26L1,0
Z304YER7,0
Z305D661,0
3070A0FXF97G,0
Z302T6K8,1
ZL2LTQS1,0
7QT02LP9,0
61A0A1JJF97G,0
8HH3M5SH,0
ZHZ3XGWF,0
ZCH08AW7,0
ZL005BJ7,0
70F0A05JF97G,0
ZLW15TB3,1
VLK0Z4BY,0
ZLW18RTE,0
8DHXXP9H,0
1170A05GF97G,0
ZCH07Q1M,0
ZJV5LQM7,0
Z7OVTDBBT,1
ZLW0HCN7,0
ZL2D62KF,0
ZL005CTF,0
40W0A01KF97G,0
8160A0EZFVKG,0
20W0A0BGF97G,0
PL2331LAG9WMXJ,1
ZLW0GP2R,0
ZA128XPL,0
ZL2LFY2B,0
ZA12P8Q4,0
Z304HRF8,0
ZJV0WFXC,0
ZJV0MAPE,0
1050A07ZF97G,0
2BJBXXSD,0
ZA15RYR7,0
Z304JWP8,0
2BJBYH1D,0
2BJASD6N,0
ZLW23T9T,0
ZA1438SY,1
VKGJTMGX,0
2AGLY67Y,0
70E0A192F97G,0
ZCH060QV,0
7080A01TF97G,0
40P0A0EUF97G,0
96BDP79ST,1
ZCH095RY,0
7090A0H0F97G,0
ZJV03JZ5,1
7QT0343E,0
ZLW0WHKV,0
5120A02MF97G,0
ZL2KBVF0,0
ZL2M45F2,0
2147E5E5F008,0
2CK05ERN,0
ZJV0EBRN,0
ZL0054YE,0
ZJV3BYBH,1
ZHZ3N5WN,0
5PHL9SRD,0
8160A082FV8G,0
5PHRHTXD,0
Z302SXAS,0
X0GEWX3C,0
40K0A00MF97G,0
ZL2L851E,0
ZJV2EEK1,0
ZLW0EG1W,0
ZL2D7WTV,1
ZJV2EN5C,0
ZLW18PBX,0
ZCH07767,0
ZJV1K5K0,0
ZL2K9W70,0
ZHZ62Z58,0
ZL23WJC9,0
X1G9A0PL,0
ZHZ65BGA,0
61B0A00MF97G,0
ZL005DHB,0
ZCH07648,0
Z305DECF,0
Z305ANTH,0
D5G1X6SL,0
ZJV2EFFS,1
ZHZ4XA09,1
40P0A16QF97G,0
ZCH08433,0
PL2331LAH46D7J,0
ZA17ZNWE,1
PL1331LAGRG0RH,0
ZR6066DV,0
PL2331LAGST1MJ,0
ZJV01YQ9,0
ZLW0H3FG,0
ZCH0657H,1
ZL2GBXTK,0
7190A3YBFVGG,0
11J0A0YGF97G,0
ZCH0A88Z,1
51R0A2FCFVGG,1
ZLW0GQK9,0
PL2331LAHD7G9J,0
Z040A04UF97G,0
8190A152FVKG,0
5PHRUKBD,0
S300ZP5B,0
ZA189YAY,0
61A0A1D5F97G,0
ZL00550K,0
ZJV5MEA0,0
ZLW0GFT9,0
ZLW0GKNW,0
ZLW17SC9,0
X0GEAZ5C,0
2BJ3BV8N,0
ZLW17S3F,1
5PHRTL3D,0
ZHZ4Q1A4,0
ZJV10JBL,0
ZL2L8G8B,0
VKGMKPUX,0
ZHZ50QYY,1
ZA145LBL,0
ZJV37VJX,0
5PHKMRVD,0
ZJV2EH0L,0
ZA189XKG,0
ZHZ4S5LD,0
ZLW18TY1,0
ZL23XASA,0
S300XATC,0
3GKJMSRK,0
ZHZ5RXB0,0
70X0A0AKF97G,0
ZA10RZMF,0
Z302F0N9,0
ZHZ0MPRC,0
8HH2L89Y,0
ZJV04CJA,0
S3010N8J,0
70E0A152F97G,0
Z304JG8V,0
ZLW0GJSC,0
ZHZ3F7VM,1
8HK3G08H,1
ZCH0CEVK,0
ZL2CTPJM,0
7080A0EGF97G,0
ZA16CMB9,0
ZL2L94PB,0
3050A01MF97G,0
Z3059KZV,0
ZLW18TAW,0
61A0A0PPF97G,0
Z305DJ54,1
71A0A21TFVGG,0
ZA12B3P0,0
ZLW0H3BW,0
ZHZ39PE6,0
ZL2CZBNN,0
ZA11J4JG,0
1060A05BF97G,0
PL2331LAHD7U2J,0
8HJKK01H,0
ZJV053DP,0
5130A01NF97G,0
61A0A09GF97G,0
PL1331LAHD047H,1
ZL005CWA,0
20H0A191F97G,0
S300YRXS,0
ZJV2FQQN,0
10K0A0DRF97G,0
X8D0A02ZF97G,0
ZL237MDZ,0
Z3056234,0
PL2331LAGMA0LJ,0
39D0A004F97G,0
PL1331LAHD0R8H,0
ZA10NDL7,0
ZJV2EPL7,0
5PHLEERD,0
7LZ047QW,0
11J0A0PZF97G,0
ZL20R5CD,0
70J0A05LF97G,0
Z305LMMK,0
70H0A014F97G,0
ZCH0BF9W,1
ZLW0EGXJ,0
AAG63T3H,0
Z305N3XC,0
ZHZ65NE0,0
ZA13L75L,0
ZLW18RSP,0
ZCH0CE4E,0
7010A01FF97G,0
5PHRVZKD,0
ZJV2EEPP,0
ZL23XZ9V,0
ZLW17RXM,0
ZA174H2G,0
70W0A006F97G,1
ZJV00HBT,1
5PHPXUPF,0
PL2331LAHBAZVJ,0
PL1331LAH3E5GH,0
PL2331LAHDT3YJ,0
ZA1819YK,0
ZHZ3TD6E,0
Z304HSXT,0
S300Z4V3,0
6130A0PYF97G,0
ZCH06EGN,0
ZJV2E8S6,0
7190A44MFVGG,1
ZHZ3X2E6,0
70K0A05AF97G,0
ZA10B65V,0
ZA180Q9J,1
2230A01YFV8G,0
ZA171QZL,0
ZJV1KM2T,0
ZCH0B3AV,0
Z9R0A045F97G,0
ZA10MCWF,0
ZJV00MFJ,0
61A0A154F97G,1
AAHDUNGH,0
5130A00EF97G,0
QGK72W1T,0
ZJV10JCR,0
ZCH097K4,0
Z304HTMP,0
PL2331LAHDBPXJ,0
ZHZ3WD1B,0
70C0A014F97G,0
ZJV0XHMF,0
PL1331LAHBYYYH,0
ZHZ62G3T,0
ZL23XG6A,0
5120A040F97G,0
X0GE2XYC,0
61A0A0M4F97G,0
ZCH06V90,0
ZL22YS43,0
ZJV0TCDP,0
ZJV2EF03,0
ZLW0GKLY,0
ZL2LFWFE,0
2AGP5V6Y,0
ZL2L80CT,0
ZHZ49AH2,0
ZHZ3W5QV,0
ZA12RB4R,1
ZJV00DNX,0
ZJV04DVT,1
ZCH07SS1,0
5PH99BBD,0
ZLW0CSKC,1
Z305D6M6,1
7QT01D1E,0
ZL23X27L,1
S301GPTQ,1
8190A12TFVKG,0
5PHRNL8D,0
ZA1456VB,0
ZJV4M9G5,0
175PP3IWT,1
51R0A26AFVGG,0
ZTN0AKND,1
ZCH07XL4,0
ZHZ3S1JB,0
7020A035F97G,0
2AGN04RY,0
70W0A01AF97G,0
ZJV2EEZV,0
51S0A3PWFVGG,0
71C0A054FV8G,0
ZHZ520QX,0
70F0A03PF97G,0
AAG6Z0ZH,0
PL1331LAHBYXPH,0
ZCH0DGCH,0
ZCH08YK6,1
9MG6GREJ,0
ZA143SAJ,0
ZA18CEME,0
ZL2MCSKQ,0
ZL2MFAM0,0
ZJV07J97,0
